Word Count
krassenstein 33	
liar 33	
majority 33	
metoo 33	
minute 33	
omg 33	
pass 33	
politician 33	
present 33	
professor 33	
punish 33	
ra 33	
recently 33	
remain 33	
require 33	
series 33	
soldier 33	
warn 33	
actual 32	
air 32	
apprehend 32	
argue 32	
dc 32	
democratic 32	
finish 32	
forward 32	
hill 32	
logic 32	
nurse 32	
nw 32	
partner 32	
penalty 32	
politics 32	
reminder 32	
russell 32	
speech 32	
strip 32	
touch 32	
voice 32	
weird 32	
alleged 31	
amaze 31	
andrew 31	
app 31	
beautiful 31	
buddy 31	
burglary 31	
character 31	
christ 31	
crisis 31	
dnc 31	
email 31	
facebook 31	
felt 31	
hogan 31	
hollywood 31	
idiot 31	
incite 31	
investigator 31	
kidnapping 31	
kodak 31	
married 31	
mask 31	
mine 31	
mo 31	
nfl 31	
plenty 31	
po 31	
pray 31	
republicans 31	
ro 31	
senate 31	
simply 31	
sin 31	
sleep 31	
source 31	
spring 31	
super 31	
tip 31	
tmz 31	
treason 31	
virginia 31	
warrant 31	
wi 31	
accountable 30	
assume 30	
avoid 30	
confuse 30	
crash 30	
da 30	
doubt 30	
exonerate 30	
headline 30	
invasion 30	
joe 30	
mp 30	
nope 30	
ny 30	
pepper 30	
perfect 30	
pharmacy 30	
priest 30	
program 30	
sicken 30	
stag 30	
stick 30	
unit 30	
windsor 30	
womb 30	
affect 29	
agent 29	
armor 29	
build 29	
canada 29	
click 29	
compare 29	
credit 29	
dave 29	
deep 29	
define 29	
deny 29	
dirty 29	
elect 29	
express 29	
firearm 29	
fully 29	
guttenberg 29	
hero 29	
kamalaharris 29	
london 29	
martin 29	
medical 29	
mu 29	
netflix 29	
nyt 29	
opioid 29	
petebuttigieg 29	
plain 29	
radical 29	
return 29	
riot 29	
scandal 29	
shut 29	
site 29	
smash 29	
spree 29	
suggest 29	
sunday 29	
theory 29	
toxic 29	
treatment 29	
universal 29	
abu 28	
bear 28	
blind 28	
bloody 28	
board 28	
childhood 28	
conservative 28	
cult 28	
cw 28	
describe 28	
detain 28	
door 28	
ed 28	
effort 28	
elderly 28	
enemy 28	
escape 28	
feeling 28	
figure 28	
havent 28	
heal 28	
hip 28	
ignorant 28	
mattwalshblog 28	
ne 28	
nhannahjones 28	
nicole 28	
pedophile 28	
plunge 28	
potential 28	
process 28	
proud 28	
race 28	
reach 28	
relate 28	
religious 28	
remind 28	
risk 28	
rock 28	
ticket 28	
traffic 28	
upset 28	
wikileaks 28	
accuser 27	
adam 27	
apartment 27	
athlete 27	
bail 27	
bullshit 27	
cause 27	
chris 27	
concert 27	
crap 27	
cross 27	
dear 27	
ear 27	
feed 27	
fi 27	
fr 27	
ground 27	
ingrahamangle 27	
international 27	
main 27	
major 27	
march 27	
miami 27	
narrative 27	
outrage 27	
pas 27	
pedophilia 27	
probe 27	
product 27	
professional 27	
putin 27	
ready 27	
robbed 27	
roll 27	
sa 27	
semi 27	
standard 27	
study 27	
su 27	
talbertswan 27	
terrorism 27	
tho 27	
tuesday 27	
united 27	
utah 27	
wo 27	
afraid 26	
afternoon 26	
alien 26	
appeal 26	
beach 26	
brutally 26	
cell 26	
chinese 26	
completely 26	
conduct 26	
dem 26	
disagree 26	
district 26	
document 26	
doj 26	
duty 26	
effect 26	
flee 26	
foxnews 26	
hitler 26	
immediately 26	
jackposobiec 26	
julian 26	
maajidnawaz 26	
manage 26	
message 26	
movement 26	
nah 26	
newday 26	
nyavgtommy 26	
nyc 26	
oakville 26	
oppose 26	
period 26	
platform 26	
privilege 26	
progress 26	
protest 26	
reveals 26	
ridiculous 26	
ring 26	
see 26	
ship 26	
silverspeedo 26	
slam 26	
stole 26	
susan 26	
swear 26	
trans 26	
ur 26	
wake 26	
wall 26	
water 26	
wing 26	
access 25	
active 25	
announce 25	
asshole 25	
birth 25	
brain 25	
bronx 25	
cctv 25	
comey 25	
corner 25	
courage 25	
discuss 25	
donaldjtrumpjr 25	
encourage 25	
failure 25	
fantasy 25	
fatally 25	
holy 25	
islam 25	
jr 25	
longer 25	
nbcnews 25	
neighbor 25	
podcast 25	
ppact 25	
proven 25	
pure 25	
radio 25	
reality 25	
recount 25	
refer 25	
round 25	
scary 25	
shooting 25	
spray 25	
tough 25	
travel 25	
uncle 25	
youve 25	
aint 24	
album 24	
art 24	
assistance 24	
automatic 24	
bible 24	
boyfriend 24	
civil 24	
doc 24	
educate 24	
era 24	
fast 24	
fix 24	
governor 24	
gunpoint 24	
ho 24	
icymi 24	
image 24	
injure 24	
islamic 24	
jackson 24	
kick 24	
kinda 24	
legally 24	
locate 24	
notice 24	
offender 24	
philadelphia 24	
ptsd 24	
rage 24	
research 24	
safety 24	
sam 24	
secret 24	
separate 24	
sibling 24	
simmons 24	
spacejackhammer 24	
surprise 24	
topic 24	
trouble 24	
washingtonpost 24	
whitehouse 24	
williams 24	
wisconsin 24	
yea 24	
aclu 23	
assa 23	
benjamin 23	
bernie 23	
berniesanders 23	
bully 23	
charlizeafrica 23	
cheat 23	
color 23	
counsel 23	
cycle 23	
description 23	
documentary 23	
eve 23	
fayetteville 23	
fit 23	
footage 23	
foreign 23	
goal 23	
hack 23	
immigration 23	
impact 23	
increase 23	
inmate 23	
jack 23	
jaketapper 23	
lt 23	
mailonline 23	
memory 23	
metro 23	
mexico 23	
msm 23	
ongoing 23	
organization 23	
proof 23	
property 23	
quick 23	
rabid 23	
repeat 23	
represent 23	
sc 23	
scar 23	
science 23	
scott 23	
senschumer 23	
shop 23	
space 23	
spent 23	
spot 23	
spread 23	
suspense 23	
title 23	
wood 23	
aware 22	
ba 22	
bensotoyac 22	
bunch 22	
buttigieg 22	
cbs 22	
condemn 22	
cruise 22	
data 22	
dazn 22	
dbongino 22	
develop 22	
direct 22	
disturb 22	
em 22	
emrazz 22	
enable 22	
final 22	
fish 22	
ford 22	
fordnation 22	
gap 22	
ghost 22	
guardian 22	
injury 22	
inspire 22	
klan 22	
knew 22	
lack 22	
language 22	
lyramckee 22	
m 22	
mess 22	
model 22	
moral 22	
ndrew 22	
nusrat 22	
nytimes 22	
participate 22	
patient 22	
pic 22	
piss 22	
plz 22	
position 22	
pre 22	
presidency 22	
prof 22	
psychological 22	
recovery 22	
romance 22	
